Rainfall,WindSpeed9am,Humidity9am,Pressure9am,Temp9am,rain_today_b,rain_tomorrow_b
0,24,68,1008.6,29.3,FALSE,FALSE
0,19,94,1014.9,22.3,FALSE,TRUE
6,20,87,1018.2,23,TRUE,TRUE
3,13,92,1018.9,23.2,TRUE,TRUE
2,19,78,1017.7,24.9,TRUE,FALSE
0.4,6,74,1018.3,25.4,FALSE,FALSE
0.6,11,87,1018.8,22.9,FALSE,FALSE
0,7,69,1019.1,25.5,FALSE,FALSE
0,7,61,1015.9,26.6,FALSE,TRUE
2.4,11,83,1014.9,24.8,TRUE,FALSE
0.2,7,88,1011.8,22.3,FALSE,FALSE
1,4,80,1010.8,24.7,FALSE,FALSE
0.6,9,81,1010.2,24.3,FALSE,FALSE
0,15,62,1011.9,26.4,FALSE,FALSE
0,9,62,1015.3,26.6,FALSE,FALSE
0,7,64,1013.3,25.7,FALSE,FALSE
0,13,68,1010.1,24.3,FALSE,FALSE
0,19,68,1010,26.2,FALSE,FALSE
0,24,73,1006.8,23.6,FALSE,TRUE
16.6,20,88,1020.9,19.6,TRUE,TRUE
30,9,90,1017.8,18.6,TRUE,TRUE
38.6,28,95,1007.2,19.2,TRUE,TRUE
1.6,13,72,1008.5,23.8,TRUE,TRUE
4,9,78,1010.6,25.1,TRUE,FALSE
0.6,9,75,1011.9,24.5,FALSE,TRUE
15.8,19,75,1016.4,22.7,TRUE,FALSE
0,17,62,1016.6,25.2,FALSE,FALSE
0,11,66,1015.8,26.2,FALSE,TRUE
2.4,17,95,1017.5,19.8,TRUE,TRUE
2.4,28,62,1015.5,21.7,TRUE,FALSE
0,20,67,1010.8,22,FALSE,FALSE
0,20,66,1008.2,24.8,FALSE,FALSE
0,20,72,1014.7,24.3,FALSE,TRUE
36.6,11,95,1017.9,21.2,TRUE,FALSE
0.6,20,68,1012,26.5,FALSE,TRUE
10.2,17,38,1009.6,20,TRUE,FALSE
0,6,68,1012.7,20.2,FALSE,FALSE
0,9,72,1013.5,23.1,FALSE,FALSE
0,13,72,1015.1,24.9,FALSE,FALSE
0.2,15,78,1018.7,23.5,FALSE,TRUE
24.4,17,83,1018.9,22,TRUE,TRUE
6.8,17,85,1020.7,21,TRUE,TRUE
16.8,6,84,1021.5,21,TRUE,FALSE
0,7,68,1018.9,23.3,FALSE,FALSE
0,13,67,1016.3,24,FALSE,TRUE
3.2,13,90,1012.9,22,TRUE,FALSE
0.8,13,67,1010.3,23.4,FALSE,TRUE
1.4,9,82,1012,21.4,TRUE,FALSE
0,17,73,1017.9,21.2,FALSE,FALSE
0,11,76,1017.2,23.2,FALSE,FALSE
0,11,77,1016.9,22.3,FALSE,FALSE
0,19,82,1016.7,22.4,FALSE,FALSE
0.4,13,78,1017,20.6,FALSE,TRUE
2.4,9,84,1017.6,21.3,TRUE,FALSE
0,7,75,1020.2,22.5,FALSE,FALSE
0,11,65,1021.9,22.6,FALSE,FALSE
0,6,65,1022.2,22.6,FALSE,FALSE
0,13,72,1020.2,22.3,FALSE,TRUE
12,24,71,1022.8,20.8,TRUE,FALSE
0.2,20,67,1021.4,21.3,FALSE,TRUE
11.4,26,89,1017.7,19.7,TRUE,TRUE
10.4,20,84,1019.8,23.1,TRUE,TRUE
7.4,13,92,1020.7,20.7,TRUE,TRUE
15.6,9,90,1016.4,22.7,TRUE,TRUE
17.4,22,95,1017.5,19.6,TRUE,TRUE
9.4,15,70,1016.9,23.3,TRUE,TRUE
38,13,82,1022.7,20.2,TRUE,TRUE
15.6,24,63,1025,20.5,TRUE,TRUE
9.2,19,89,1024.4,18.1,TRUE,TRUE
2,17,83,1024.5,20.4,TRUE,FALSE
0,9,73,1025.7,22.8,FALSE,TRUE
4,9,89,1023.9,20.9,TRUE,TRUE
9.2,7,95,1020.8,20,TRUE,TRUE
7,9,76,1012.2,23.1,TRUE,FALSE
0,17,54,1015.3,21.7,FALSE,FALSE
0,6,71,1014.3,21.4,FALSE,FALSE
0.2,22,50,1016.9,21.1,FALSE,TRUE
1.2,33,60,1014,21.1,TRUE,TRUE
3.4,35,61,1013.3,20.8,TRUE,TRUE
59,24,94,1017.1,16.7,TRUE,TRUE
11.2,22,86,1020.1,17.1,TRUE,TRUE
29.8,26,66,1019.3,20,TRUE,FALSE
0,19,63,1014.7,20.3,FALSE,FALSE
0,20,53,1007,24.2,FALSE,FALSE
0,15,50,1007.3,21.9,FALSE,FALSE
0,19,42,1015.1,17.6,FALSE,FALSE
0,7,48,1018.8,19,FALSE,FALSE
0,19,57,1020.5,17.7,FALSE,FALSE
0,19,52,1017.4,18.5,FALSE,FALSE
0,13,65,1023.5,18.1,FALSE,FALSE
0,13,70,1023.8,18.3,FALSE,FALSE
0,17,69,1025.2,18.2,FALSE,TRUE
4,15,74,1027.2,17.4,TRUE,TRUE
1.4,19,77,1028.3,16.9,TRUE,TRUE
20.2,19,91,1027.7,16.4,TRUE,TRUE
1.2,6,71,1023.8,18.3,TRUE,FALSE
0,22,62,1024.7,19.4,FALSE,FALSE
0.4,17,63,1022.5,18.5,FALSE,FALSE
0,28,55,1020.5,18.9,FALSE,TRUE
4.2,20,54,1023,17.9,TRUE,FALSE
0,9,55,1015.7,17.8,FALSE,FALSE
0,7,63,1016.7,16.3,FALSE,FALSE
0,9,52,1013.6,17.3,FALSE,FALSE
0,9,54,1017.9,18.3,FALSE,FALSE
0.2,22,69,1022.6,17.1,FALSE,TRUE
4.6,20,80,1022.5,17.3,TRUE,TRUE
1.6,35,63,1018.2,19.5,TRUE,TRUE
42.8,41,80,1015.7,18.4,TRUE,TRUE
19.6,39,82,1017.3,18.8,TRUE,TRUE
3.6,22,67,1023.6,19.7,TRUE,TRUE
2.8,11,89,1024.5,17,TRUE,FALSE
0.4,9,82,1022.8,16,FALSE,FALSE
0,6,78,1020.2,16.3,FALSE,FALSE
0,9,79,1019.9,17.2,FALSE,TRUE
1.4,9,93,1020.5,16.2,TRUE,FALSE
0,17,63,1024.7,16.8,FALSE,TRUE
3.4,15,92,1030.8,14.3,TRUE,FALSE
0.4,17,80,1030.9,15.1,FALSE,TRUE
11.2,15,92,1028.9,14.5,TRUE,TRUE
7.4,11,94,1025,15.8,TRUE,TRUE
0.6,9,90,1015.7,15.9,FALSE,FALSE
0,6,71,1015.3,14.5,FALSE,FALSE
0,13,54,1019.3,14.5,FALSE,FALSE
0,7,59,1016.5,14.1,FALSE,FALSE
0,7,72,1014.2,14.2,FALSE,TRUE
10.6,17,56,1016.8,15.5,TRUE,FALSE
0,24,70,1022.8,16.5,FALSE,TRUE
12.2,24,72,1025.2,15.2,TRUE,TRUE
55.8,20,96,1025.3,13.8,TRUE,TRUE
12,11,97,1023.6,16.2,TRUE,TRUE
13.6,11,89,1019.6,14.7,TRUE,FALSE
0.2,6,82,1016.8,15.3,FALSE,FALSE
0,7,62,1015.8,14.7,FALSE,FALSE
0.8,7,78,1012.7,14.8,FALSE,FALSE
0,7,89,1006.7,13.6,FALSE,FALSE
0,6,69,1007.1,16.5,FALSE,FALSE
0,6,65,1013.2,14.8,FALSE,FALSE
0,4,52,1010,17.9,FALSE,FALSE
0,7,63,1011.1,13.2,FALSE,FALSE
0,9,46,1006.9,16.5,FALSE,FALSE
0,13,47,1012.3,13.4,FALSE,FALSE
0,6,60,1016,13.2,FALSE,FALSE
0,7,69,1021.2,12.8,FALSE,FALSE
0,19,57,1021.8,14.1,FALSE,TRUE
3,26,66,1026.2,14.6,TRUE,TRUE
15.2,22,91,1026.5,11.7,TRUE,TRUE
13.6,28,77,1023.4,14.1,TRUE,TRUE
9,20,68,1020.4,14.7,TRUE,FALSE
0,15,76,1017.1,14.6,FALSE,FALSE
0,15,55,1009.1,17,FALSE,FALSE
0,15,65,1009.6,14.4,FALSE,FALSE
0,13,57,1011.1,14.1,FALSE,FALSE
0,28,48,1015.5,14.5,FALSE,FALSE
0,7,67,1022.7,14.3,FALSE,FALSE
0,13,62,1022.3,14.9,FALSE,FALSE
0,11,63,1025.6,15.5,FALSE,FALSE
0,17,56,1023.9,16.7,FALSE,FALSE
0,13,52,1016.6,20.2,FALSE,FALSE
0,13,46,1013.5,20.6,FALSE,FALSE
0,22,48,1023.6,14.7,FALSE,TRUE
1.4,2,80,1026.4,13,TRUE,FALSE
0,13,67,1021.4,15.9,FALSE,FALSE
0,13,67,1014.6,16.3,FALSE,FALSE
0,9,68,1022.9,13.1,FALSE,FALSE
0,6,61,1024.5,14.2,FALSE,FALSE
0,9,58,1024.9,15.8,FALSE,FALSE
0,17,65,1021.8,13.1,FALSE,FALSE
0,7,71,1027.6,14.1,FALSE,FALSE
0,7,57,1021.7,14.4,FALSE,FALSE
0,9,67,1023.1,17.5,FALSE,FALSE
0,11,73,1021.9,14.2,FALSE,FALSE
0,7,67,1024.2,14.9,FALSE,FALSE
0,20,58,1019.8,18.3,FALSE,FALSE
0,26,46,1021.2,14.9,FALSE,FALSE
0,7,59,1020.5,14.1,FALSE,FALSE
0,15,58,1019.6,18.8,FALSE,FALSE
0,9,64,1014,16.5,FALSE,FALSE
0,7,62,1015.5,18.2,FALSE,FALSE
0,20,41,1018,17.9,FALSE,FALSE
0,13,57,1020.5,17.3,FALSE,FALSE
0,4,57,1019.4,17.2,FALSE,FALSE
0,13,44,1013.7,22,FALSE,FALSE
0,20,36,1026.7,16.2,FALSE,FALSE
0,17,68,1027.8,16.8,FALSE,FALSE
0,13,61,1021.1,17.7,FALSE,FALSE
0,11,59,1013.9,19.1,FALSE,FALSE
0,9,62,1011.9,20.1,FALSE,FALSE
0.2,13,69,1014.1,20.6,FALSE,FALSE
0,30,29,1009.1,27.9,FALSE,FALSE
0,19,29,1007,27.3,FALSE,FALSE
0,9,30,1014.2,19.4,FALSE,FALSE
0,4,44,1020,19.2,FALSE,FALSE
0,2,41,1017.5,21,FALSE,FALSE
0.6,19,63,1013.7,19.4,FALSE,FALSE
0,30,32,1011.2,23.2,FALSE,FALSE
0.2,11,46,1018.7,14.8,FALSE,FALSE
0,13,41,1022.6,16.9,FALSE,FALSE
0,11,61,1024.1,19,FALSE,FALSE
0,19,51,1023.7,20.6,FALSE,FALSE
0.6,9,64,1019.3,18.3,FALSE,TRUE
1.6,31,67,1013.5,19.2,TRUE,FALSE
0,6,41,1018.3,19.7,FALSE,FALSE
0,26,58,1010.8,20.5,FALSE,TRUE
1.8,11,56,1010.3,19.7,TRUE,FALSE
0,9,39,1013.5,17.5,FALSE,FALSE
0,9,50,1017.6,17.8,FALSE,FALSE
0,20,29,1022.8,19.2,FALSE,FALSE
0,7,39,1025.1,20.5,FALSE,FALSE
0,4,37,1023.7,22.7,FALSE,FALSE
0,7,35,1019.4,23.3,FALSE,FALSE
0,13,62,1021.3,21.4,FALSE,FALSE
0,26,60,1021.7,22.4,FALSE,FALSE
0,31,52,1022.2,23.3,FALSE,FALSE
0,19,65,1017.3,21.2,FALSE,FALSE
0,17,54,1019.5,20.7,FALSE,FALSE
0,20,36,1015.6,24.3,FALSE,FALSE
3,13,88,1011.2,19.6,TRUE,TRUE
2,24,29,1001.9,23.2,TRUE,FALSE
0,13,37,1013.1,20,FALSE,FALSE
0,11,41,1016.7,20.8,FALSE,FALSE
0,26,30,1006.1,25.4,FALSE,FALSE
0,13,21,1010.1,18,FALSE,FALSE
0,28,23,1008.9,17.8,FALSE,FALSE
0,19,34,1014.4,19.1,FALSE,FALSE
0,24,49,1019.2,21.9,FALSE,FALSE
0,15,47,1017.1,22.1,FALSE,FALSE
0,19,30,1011.2,28.7,FALSE,TRUE
1.4,11,51,1006.7,25.4,TRUE,TRUE
3.6,15,94,1018.4,15.2,TRUE,TRUE
1.4,13,67,1019.1,17,TRUE,FALSE
0,24,60,1013.4,20.6,FALSE,FALSE
0,22,36,1014.8,16.6,FALSE,FALSE
0,31,45,1022.4,16.8,FALSE,FALSE
0,26,51,1027,17,FALSE,TRUE
0,20,59,1004.5,23,FALSE,FALSE
0,15,27,1005,22.8,FALSE,FALSE
0,7,27,1011.5,21.7,FALSE,FALSE
10,13,62,1026.9,19.2,TRUE,FALSE
0,13,55,1025.1,21,FALSE,FALSE
0,22,58,1020,24.2,FALSE,FALSE
0,28,69,1018.2,22.3,FALSE,FALSE
0,9,71,1015.3,22.8,FALSE,TRUE
2.8,9,81,1015.5,20.5,TRUE,TRUE
0,13,60,1023.4,22.2,FALSE,FALSE
0,15,70,1022.8,21.7,FALSE,FALSE
0,9,66,1025,21.3,FALSE,FALSE
0,13,57,1021.6,23,FALSE,FALSE
0,19,65,1015.3,23.3,FALSE,FALSE
0.4,17,84,1017.9,21.8,FALSE,TRUE
0,11,60,1021,23,FALSE,FALSE
0,15,74,1016.1,21.3,FALSE,TRUE
17,17,66,1016.4,21.2,TRUE,FALSE
0,4,69,1010.8,23.5,FALSE,FALSE
0,13,66,1009,24.1,FALSE,FALSE
0,24,79,1003.3,25.8,FALSE,FALSE
0,15,59,1012.7,22.3,FALSE,FALSE
0,30,71,1013.2,24.4,FALSE,FALSE
0,19,71,1012.3,26.2,FALSE,FALSE
0,26,76,1010.2,26.6,FALSE,FALSE
0,20,64,1009.9,27.7,FALSE,FALSE
0,9,67,1022.6,24.4,FALSE,FALSE
0,24,62,1018.8,25.3,FALSE,FALSE
0,19,72,1012.3,23.9,FALSE,FALSE
0,9,61,1008,27.7,FALSE,TRUE
9.8,13,58,1001.9,27.5,TRUE,FALSE
0,17,45,1006.3,25.6,FALSE,FALSE
0.4,28,54,1013.8,20.9,FALSE,TRUE
5.2,26,62,1019.3,19.7,TRUE,TRUE
3.6,19,62,1022.2,20.9,TRUE,FALSE
0,22,53,1016.8,24.8,FALSE,FALSE
0,20,67,1014,23.6,FALSE,TRUE
1.4,26,81,1014.9,22.7,TRUE,FALSE
0,19,67,1014.1,26.2,FALSE,FALSE
0,13,78,1009.5,24.8,FALSE,FALSE
0.4,19,69,1009.7,24.9,FALSE,FALSE
0,19,73,1011.2,24.3,FALSE,TRUE
2.4,9,80,1010.7,23.5,TRUE,FALSE
0,11,66,1018.2,22.8,FALSE,FALSE
0,7,58,1014.6,26.4,FALSE,FALSE
0,13,77,1017.7,24.9,FALSE,TRUE
0,20,57,1014.1,27,FALSE,TRUE
7.2,7,87,1014.8,21.5,TRUE,FALSE
0,28,74,1018.8,22.7,FALSE,FALSE
0,15,62,1017.3,23.2,FALSE,FALSE
0,9,73,1014.9,23,FALSE,FALSE
0,9,70,1015.4,25.9,FALSE,FALSE
0,20,69,1015.7,26.6,FALSE,FALSE
0,24,65,1012.6,25.8,FALSE,FALSE
0,22,73,1013.8,26.2,FALSE,TRUE
1.6,26,73,1016.7,26.8,TRUE,FALSE
0.4,13,88,1015.4,24.3,FALSE,TRUE
11,19,96,1017.6,22.1,TRUE,TRUE
34.2,13,95,1020.3,22.2,TRUE,TRUE
38.8,9,85,1019.3,22.7,TRUE,FALSE
0,9,73,1015.9,24.3,FALSE,FALSE
0,9,77,1010.9,24.9,FALSE,FALSE
0,31,79,1012,24.5,FALSE,TRUE
1.4,26,69,1018.8,22.8,TRUE,FALSE
0,9,61,1016,25.6,FALSE,FALSE
0,15,76,1016,24.9,FALSE,FALSE
0,17,72,1019.1,25,FALSE,FALSE
0,9,65,1019.4,27.1,FALSE,FALSE
0,6,67,1016.3,26.2,FALSE,FALSE
0,19,77,1017,25.3,FALSE,FALSE
0,15,70,1015.2,26.7,FALSE,FALSE
0,22,64,1012,26.8,FALSE,FALSE
0,11,76,1015.4,25.6,FALSE,FALSE
0,11,77,1016.2,25.2,FALSE,FALSE
0,19,71,1013,25.3,FALSE,FALSE
0,4,60,1005.9,27.5,FALSE,TRUE
1.6,15,73,1002.9,25.1,TRUE,FALSE
0,20,29,1008.6,22.5,FALSE,FALSE
0,9,32,1011.6,24.3,FALSE,FALSE
0,6,46,1011.9,27.3,FALSE,FALSE
0,2,52,1014.2,27.4,FALSE,FALSE
0,15,62,1012.3,27.1,FALSE,FALSE
0,19,67,1014.3,24.9,FALSE,FALSE
0,11,77,1013.7,25.3,FALSE,FALSE
0,7,70,1011.6,27.9,FALSE,FALSE
0,13,69,1012.1,28.3,FALSE,FALSE
0.8,15,78,1011.6,25.3,FALSE,TRUE
2.6,11,82,1007.8,23.6,TRUE,FALSE
0,31,70,1014.8,26,FALSE,TRUE
10.8,7,79,1013.7,26.1,TRUE,TRUE
5.8,11,76,1013.6,24.1,TRUE,TRUE
3.8,24,61,1012.5,25.7,TRUE,TRUE
20,13,88,1011.3,24.2,TRUE,TRUE
1.2,9,68,1011,27,TRUE,TRUE
8.6,9,94,1013.1,23.7,TRUE,TRUE
1,13,90,1021.2,22.2,FALSE,TRUE
13.2,9,91,1022.1,22.5,TRUE,TRUE
2.8,11,71,1020.2,24.4,TRUE,FALSE
0,11,66,1017.8,25.2,FALSE,FALSE
0,19,65,1013,26.2,FALSE,FALSE
0,6,72,1011.7,26.7,FALSE,FALSE
0,26,68,1009.7,26.5,FALSE,FALSE
0,17,67,1007,27.8,FALSE,TRUE
9,19,73,1011.1,23.3,TRUE,FALSE
0,26,63,1014,24.5,FALSE,FALSE
0,28,56,1018.6,23,FALSE,TRUE
1.2,20,75,1021.5,21.6,TRUE,TRUE
2,11,93,1021.3,20.9,TRUE,TRUE
5.2,9,75,1019.5,24.1,TRUE,FALSE
0,20,65,1018.4,26.2,FALSE,FALSE
0,9,60,1013.5,28,FALSE,TRUE
13.4,22,70,1019.9,21.6,TRUE,TRUE
1.4,24,77,1023.3,21,TRUE,TRUE
10.6,22,85,1024.4,21.1,TRUE,TRUE
6.2,17,86,1021.6,22,TRUE,FALSE
0.2,6,75,1017.2,24.8,FALSE,FALSE
0,17,79,1014.2,23.2,FALSE,TRUE
56.6,28,70,1014.6,18.8,TRUE,TRUE
45.2,24,95,1015.7,19.1,TRUE,TRUE
9.6,13,87,1015.2,21.8,TRUE,TRUE
1.4,6,76,1013.1,23.3,TRUE,TRUE
13.4,20,82,1012.9,23.2,TRUE,FALSE
0.2,9,86,1014.5,22.8,FALSE,TRUE
2.6,15,76,1015.3,23.4,TRUE,FALSE
0,9,75,1014.4,26.2,FALSE,FALSE
0,22,63,1018.7,23.5,FALSE,TRUE
2.8,28,95,1025.5,19,TRUE,TRUE
13.2,26,89,1031.5,17.7,TRUE,TRUE
24,17,96,1031,17.5,TRUE,TRUE
9.8,20,82,1027.2,20.3,TRUE,FALSE
0,17,74,1024.1,20.6,FALSE,FALSE
0,15,81,1022.3,19.9,FALSE,TRUE
2,9,87,1024.9,19.3,TRUE,FALSE
0.8,11,72,1026.3,22.3,FALSE,FALSE
0.8,7,87,1023.6,21,FALSE,FALSE
0,15,69,1022.6,22.9,FALSE,FALSE
0,15,65,1020.4,23.3,FALSE,FALSE
0,24,64,1018,24.9,FALSE,FALSE
0.4,7,86,1020,22.3,FALSE,FALSE
0,7,75,1020.2,22.1,FALSE,FALSE
0,2,75,1022.9,22.5,FALSE,FALSE
0,13,68,1021.2,23.7,FALSE,FALSE
0,20,70,1019.9,23.8,FALSE,FALSE
0,13,79,1020.4,23.4,FALSE,FALSE
0,11,67,1020,24.5,FALSE,FALSE
0,17,63,1018.7,24.9,FALSE,FALSE
0,11,81,1017.4,21.4,FALSE,TRUE
18.2,9,75,1016.7,21.5,TRUE,FALSE
0,20,66,1018.2,21.2,FALSE,FALSE
0.4,17,50,1019.6,21.6,FALSE,TRUE
1.2,28,64,1020.2,20.6,TRUE,FALSE
0.4,20,61,1020,21.6,FALSE,FALSE
0,2,79,1020.9,21.2,FALSE,FALSE
0,24,67,1019.8,22.2,FALSE,FALSE
0,20,61,1014.8,23.4,FALSE,FALSE
0.4,13,57,1014.1,23.8,FALSE,FALSE
0,13,71,1011.2,23.2,FALSE,FALSE
0,26,57,1012.8,24.1,FALSE,FALSE
0,20,46,1019.7,21,FALSE,FALSE
0,26,52,1022,21.2,FALSE,FALSE
0,13,63,1021.1,21,FALSE,FALSE
0,15,62,1025,22.4,FALSE,TRUE
10.8,20,80,1026.2,20.9,TRUE,TRUE
6.2,17,87,1026,20.6,TRUE,TRUE
8.6,19,86,1025,20.7,TRUE,TRUE
8.8,11,94,1024.1,18.7,TRUE,TRUE
11,15,87,1023.5,20.4,TRUE,FALSE
0.2,9,72,1023.3,22.6,FALSE,FALSE
0,6,67,1021.6,22.7,FALSE,FALSE
0,9,65,1017.9,24.5,FALSE,FALSE
0,24,66,1012.5,23.1,FALSE,TRUE
7,33,50,1021.8,18.9,TRUE,FALSE
0,7,55,1022.2,19.6,FALSE,FALSE
0,4,53,1021.3,22.6,FALSE,FALSE
0,11,58,1020.7,20.4,FALSE,FALSE
0,17,51,1023.7,20.3,FALSE,FALSE
0,17,64,1026.5,20.4,FALSE,FALSE
0,2,66,1026.2,21.8,FALSE,FALSE
0,7,75,1026,20.8,FALSE,TRUE
8.6,11,96,1022.8,17.7,TRUE,TRUE
6.4,6,73,1015.1,20.3,TRUE,FALSE
0,17,45,1019.5,16.7,FALSE,FALSE
0,17,58,1020.7,17.4,FALSE,FALSE
0,17,63,1020.4,19.1,FALSE,FALSE
0,15,74,1021.2,19.7,FALSE,FALSE
0,11,72,1020.4,19.7,FALSE,FALSE
0,13,61,1015.7,20.6,FALSE,FALSE
1,31,54,1015.9,17.7,FALSE,FALSE
0,9,50,1018.8,15,FALSE,FALSE
0,15,49,1017,16.7,FALSE,FALSE
0,13,61,1016.2,17.1,FALSE,FALSE
0,17,54,1019.3,18.6,FALSE,FALSE
0,13,71,1019.1,16.1,FALSE,TRUE
5,9,67,1015.2,17.2,TRUE,TRUE
6.8,28,60,1019.1,18.1,TRUE,FALSE
0.4,15,66,1021.4,17.5,FALSE,FALSE
0,6,77,1019.5,18.6,FALSE,TRUE
0.2,24,65,1020.7,17.1,FALSE,TRUE
5,9,81,1020,17.5,TRUE,FALSE
0.6,15,84,1012,17,FALSE,FALSE
0.6,17,67,1004.1,20.3,FALSE,TRUE
6.8,24,81,1013.3,17.1,TRUE,TRUE
12.8,15,91,1021,15.5,TRUE,TRUE
1.8,13,90,1012.2,16.7,TRUE,TRUE
2.4,20,50,1007.6,16.8,TRUE,FALSE
0,9,56,1010,17.2,FALSE,FALSE
0,26,58,1016.5,18.3,FALSE,TRUE
4,19,93,1019.1,14.9,TRUE,TRUE
59.4,20,92,1019,14.7,TRUE,TRUE
33.4,20,79,1011.8,16.9,TRUE,TRUE
1.8,19,64,1009.6,18.1,TRUE,FALSE
0,19,45,1012.5,16.5,FALSE,FALSE
0,24,51,1020.9,16.4,FALSE,FALSE
0,13,59,1022.4,17,FALSE,FALSE
0.2,9,66,1015.9,16.2,FALSE,FALSE
0,7,55,1016.8,13,FALSE,FALSE
0,13,58,1021,13.2,FALSE,FALSE
0,13,55,1019.7,12.7,FALSE,FALSE
0,22,53,1026.7,15.5,FALSE,TRUE
4,22,91,1032,13.8,TRUE,TRUE
3.8,19,76,1031.2,15,TRUE,FALSE
0.8,9,93,1028.8,13.2,FALSE,FALSE
0,17,67,1021.4,15.8,FALSE,FALSE
0,19,56,1018,17.8,FALSE,FALSE
0,9,74,1019.4,14.8,FALSE,FALSE
0,7,78,1025.1,14.7,FALSE,FALSE
0,13,80,1030.3,13.9,FALSE,TRUE
4.4,19,90,1034.3,15.3,TRUE,TRUE
11,19,89,1033.7,15.1,TRUE,TRUE
5.2,13,78,1030.4,15.9,TRUE,FALSE
0,11,72,1027.2,16.5,FALSE,FALSE
0,17,65,1020.9,16.6,FALSE,TRUE
1.6,17,74,1018.7,14.9,TRUE,FALSE
0,17,59,1020,14,FALSE,FALSE
0,9,74,1020.3,10.9,FALSE,FALSE
0,6,69,1020.4,10.5,FALSE,FALSE
0,11,76,1024.7,9.1,FALSE,FALSE
0,7,78,1026.5,11.5,FALSE,TRUE
7.2,22,61,1023.8,12.1,TRUE,FALSE
0,24,53,1027.3,14.7,FALSE,FALSE
0,13,66,1025.6,15,FALSE,TRUE
1.2,6,94,1018.4,13.5,TRUE,FALSE
0,20,56,1019.4,15.5,FALSE,TRUE
4.8,20,85,1023.5,14.2,TRUE,TRUE
1.6,26,63,1026.1,15.9,TRUE,TRUE
1.8,13,75,1028.3,16,TRUE,FALSE
0,15,62,1025.6,18.3,FALSE,FALSE
0,6,68,1022.4,17.4,FALSE,FALSE
0.4,6,86,1021.4,17.1,FALSE,FALSE
0,15,69,1011.8,18.5,FALSE,FALSE
0,9,49,1015.9,15.4,FALSE,FALSE
0,19,45,1024.1,14.3,FALSE,FALSE
0,13,60,1026.9,13.9,FALSE,FALSE
0,15,64,1024.6,15.5,FALSE,FALSE
0,11,48,1018,18.5,FALSE,TRUE
9.8,17,75,1020,13.1,TRUE,FALSE
0,22,57,1023.3,12.5,FALSE,FALSE
0,19,54,1026.3,13.6,FALSE,FALSE
0,24,58,1030,14.5,FALSE,FALSE
0,13,63,1029.2,15.5,FALSE,TRUE
1.4,15,78,1028.4,15.7,TRUE,TRUE
1.4,22,70,1031.1,16,TRUE,TRUE
42.6,20,74,1033.8,15.2,TRUE,TRUE
52.6,20,94,1028.1,15.9,TRUE,TRUE
34.4,7,76,1021.2,17.1,TRUE,FALSE
0,13,72,1019.6,19.5,FALSE,FALSE
0.2,24,80,1013.9,20.6,FALSE,TRUE
0,31,43,1009.7,16.5,FALSE,FALSE
0.2,20,44,1019,16.2,FALSE,FALSE
0,13,54,1019.2,16.5,FALSE,FALSE
0.2,15,49,1019.8,13.7,FALSE,FALSE
0,19,41,1022.6,14.4,FALSE,FALSE
0,7,55,1021.9,14.4,FALSE,FALSE
0,9,78,1023.6,14.5,FALSE,TRUE
6,20,75,1020.7,17.6,TRUE,TRUE
7.6,11,82,1010.4,18.4,TRUE,FALSE
0,17,48,1006.1,15.9,FALSE,FALSE
0,13,37,1010.8,16.1,FALSE,FALSE
0,22,46,1010.5,17.6,FALSE,FALSE
0,11,45,1014.8,17.3,FALSE,FALSE
0,20,40,1022.1,15.1,FALSE,FALSE
0,9,60,1014.2,19.4,FALSE,FALSE
0,19,34,1018.7,14.8,FALSE,FALSE
0,13,38,1023.9,15,FALSE,TRUE
3.6,20,87,1017.3,14.3,TRUE,FALSE
0.4,13,52,1013.4,15.2,FALSE,FALSE
0,9,60,1010.1,14.6,FALSE,FALSE
0,9,37,1009.2,15.7,FALSE,FALSE
0,17,39,1011.8,17.3,FALSE,FALSE
0,17,41,1020.9,16.4,FALSE,FALSE
0,20,42,1027.7,16.7,FALSE,FALSE
0,17,57,1026.8,17.2,FALSE,FALSE
0.6,9,74,1025.9,17.8,FALSE,FALSE
0,24,47,1021.7,20,FALSE,FALSE
0,20,43,1016.1,23.8,FALSE,FALSE
0,24,89,1023.3,17.8,FALSE,TRUE
16.2,28,92,1019.8,19.2,TRUE,TRUE
13.8,26,45,1014.7,23,TRUE,FALSE
0,19,35,1020.7,18,FALSE,FALSE
0,17,42,1023.3,18.2,FALSE,FALSE
0,24,54,1026.2,15.7,FALSE,FALSE
0,24,63,1019.5,19.3,FALSE,TRUE
1.6,17,88,1007.7,19.1,TRUE,FALSE
0,20,34,1017.8,18,FALSE,FALSE
0,17,53,1021.9,20.7,FALSE,FALSE
0,9,56,1017.6,18.2,FALSE,FALSE
0.2,15,66,1016,19.1,FALSE,FALSE
0.4,20,38,1009.6,20.2,FALSE,FALSE
0,7,32,1017,17.5,FALSE,FALSE
0,26,34,1020.5,17.3,FALSE,FALSE
0,9,41,1018.3,17.5,FALSE,FALSE
7.2,19,94,1022.9,14.3,TRUE,TRUE
6.6,15,86,1022.9,17.1,TRUE,TRUE
2.8,20,66,1026.3,17.4,TRUE,FALSE
0,11,59,1022,22,FALSE,FALSE
0,9,72,1022.8,21.2,FALSE,FALSE
0,19,63,1019.1,22.2,FALSE,FALSE
0,17,36,1019.4,22.9,FALSE,FALSE
